,total
215,0.0080537834670394
216,0.0070796406827867
217,0.0077455150429159
218,0.0071889501996338
219,0.0071107332129031
220,0.0074296791106462
221,0.0076113231480121
222,0.007201408362016
223,0.0079601230099797
224,0.0081128529272973
225,0.0081005684565752
226,0.0080104688182473
227,0.0081903008278459
228,0.0077309114392846
229,0.0081713122315704
230,0.0077358956448733
231,0.0074441278353333
232,0.0077370960265398
233,0.0077367624267935
234,0.0076952210161834
235,0.0088590604718774
236,0.0073013985529541
237,0.0076828440651297
238,0.007424891879782
239,0.0075821827631443
240,0.0070744952652603
241,0.0070371117442846
242,0.0079021566081792
243,0.0078565837815403
244,0.0080714673735201
245,0.0075032296124845
246,0.007587010320276
247,0.0072405178565531
248,0.0073350916616618
249,0.0066263082902878
250,0.0071231756825
251,0.0063499746844172
252,0.0067222564015537
253,0.0073323163669556
254,0.0076117992866784
255,0.0073344330769032
256,0.0072315408382564
257,0.0074168595485389
258,0.0066755624022334
259,0.0065937568899244
260,0.0067952604033052
261,0.0071896514855325
262,0.0073854881338775
263,0.0071636144537478
264,0.0069849672727286
265,0.006837283540517
266,0.00688107595779
267,0.0075333815999329
268,0.0071903992909938
269,0.0070137948263436
270,0.0073311138432472
271,0.00772913438268
272,0.0076028106268495
273,0.006732157850638
274,0.0068450639955699
275,0.0075518850702792
276,0.0072827505879104
277,0.0074722016230225
278,0.0063766570761799
279,0.0067432121839374
280,0.0061604088172316
281,0.0063591574318706
282,0.0066368898376822
283,0.0080722872633486
284,0.0080093269702047
285,0.007502460014075
286,0.0075934416148811
287,0.0065550712868571
288,0.0067227821331471
289,0.0075386301614344
290,0.0070890242233872
291,0.0065482759848237
292,0.006365232495591
293,0.0068794168997555
294,0.0071270536165684
295,0.0068664264865219
296,0.0065527809318155
297,0.006193414889276
298,0.0061228785198181
299,0.0061366458423435
300,0.006137590296566487
301,0.006878098752349615
302,0.007350712548941374
303,0.007257983786985278
304,0.006802166206762194
305,0.007198863383382559
306,0.006724400026723742
307,0.006463480740785598
308,0.0062170887365937235
309,0.006229649018496275
310,0.0063546448014676574
311,0.0061662067659199234
312,0.006627551140263676
313,0.006131260190159082
314,0.00629840767942369
315,0.007474586134776473
316,0.006595085235312581
317,0.006242718873545527
318,0.006383512262254953
319,0.006715017091482878
320,0.006249994458630681
321,0.0063951742369681595
322,0.006673810025677085
323,0.006480579078197479
324,0.0062322612851858136
325,0.005976790888234973
326,0.0059990291483700275
327,0.006236606137827038
328,0.007359256828203797
329,0.006754144839942455
330,0.007266916986554861
331,0.006992627214640379
332,0.006943882489576936
333,0.006651857402175665
334,0.006202039634808898
335,0.006680242531001568
336,0.006667926954105496
337,0.006287268316373229
338,0.006193498242646455
339,0.0060502755455672744
340,0.005934633500874043
341,0.005795094277709722
342,0.005589112034067511
343,0.0060573805589228865
344,0.006453598337247968
345,0.006771427718922496
346,0.006022941833361983
347,0.005710143083706498
348,0.006155663123354316
349,0.006475395336747169
350,0.005628489051014185
351,0.005927639314904809
352,0.005948886275291443
353,0.0062352405861020085
354,0.006160366348922253
355,0.005899985693395138
356,0.0060178983025252816
357,0.006591023597866297
358,0.00668592588044703
359,0.0065380097832530735
360,0.007288683066144585
361,0.006630162103101611
362,0.005482586659491062
363,0.005988081498071551
364,0.005503287585452199
365,0.007068764325231314
366,0.0067861663643270734
367,0.00638757310807705
368,0.0065368492621928455
369,0.00613253926858306
370,0.006156148808076978
371,0.006393788987770677
372,0.005650012707337737
373,0.006579453870654106
374,0.0063812803011387585
375,0.006409473437815905
376,0.00618553371168673
377,0.0065240205731242895
378,0.006057459861040115
379,0.006089983554556966
380,0.005608425522223115
381,0.0057196503970772024
382,0.005860479222610593
383,0.005587110854685306
384,0.0057882765308022496
385,0.005772538203746081
386,0.006167354015633464
387,0.006214988743886351
388,0.0057532020378857854
389,0.0052788419183343645
390,0.005793746327981353
391,0.005311955511569977
392,0.00588363716378808
393,0.005172069743275642
394,0.00563197722658515
395,0.00552836530841887
396,0.0052673192229121925
397,0.0056404279544949535
398,0.0060455212369561195
399,0.005530484719201922
400,0.005022480245679617
401,0.005490490049123764
402,0.006606624508276582
403,0.005808424670249224
404,0.005040397448465228
405,0.00501314178109169
406,0.005277515342459083
407,0.005897622229531408
408,0.005444989213719964
409,0.006179211148992181
410,0.006025869958102703
411,0.006126125203445553
412,0.0052815519738942385
413,0.005462308367714286
414,0.005338258435949683
415,0.006730715045705438
416,0.005716615216806531
417,0.005710985092446208
418,0.005733092222362757
419,0.006203477224335075
420,0.0056841227691620585
421,0.004915172467008233
422,0.004583134758286178
423,0.00560702895745635
424,0.005392261315137148
425,0.005094998516142368
426,0.005245175422169268
427,0.0049370854627341035
428,0.005023207655176521
429,0.004840940027497709
430,0.004808472329750657
431,0.005054853111505509
432,0.0052862974349409345
433,0.005172558035701514
434,0.005046942015178501
435,0.004823074303567409
436,0.0050339408218860624
437,0.004859818564727903
438,0.0044796352041885255
439,0.004700361751019955
440,0.005900814151391387
441,0.005211359588429332
442,0.005226282635703683
443,0.00558450361713767
444,0.00555561538785696
445,0.0058311801869422196
446,0.005201957933604717
447,0.005383558943867684
448,0.0046155174728482965
449,0.00500198439694941
450,0.005398057657293976
451,0.005270582623779774
452,0.006120646465569734
453,0.006972764618694782
454,0.006892124935984611
455,0.0059563668444752695
456,0.005295171029865741
457,0.005166685790754855
458,0.005047374218702316
459,0.005720913643017411
460,0.006092297425493598
461,0.006264760717749595
462,0.0060548838693648575
463,0.005082476744428277
464,0.004700090317055583
465,0.005398075026459992
466,0.005151581857353449
467,0.004796660598367452
468,0.005570683255791664
469,0.005516136810183525
470,0.0058335874695330855
471,0.005616564908996225
472,0.005294192815199494
473,0.00527043491601944
474,0.0049791838973760605
475,0.005011424841359258
476,0.005207483982667327
477,0.004941308172419667
478,0.005132498778402805
479,0.005894068954512477
480,0.0055212832521647215
481,0.005768557731062174
482,0.004890009295195341
483,0.0048192575806751846
484,0.005217886483296752
485,0.004698154283687472
486,0.005073768831789493
487,0.004705710709095002
488,0.004608007380738854
489,0.004556844383478165
490,0.004946440202184021
491,0.004792407900094986
492,0.0049494123086333275
493,0.0044525022152811285
494,0.004487702460028231
495,0.004941237298771739
496,0.005334609327837825
497,0.005541854118928313
498,0.005656474363058805
499,0.0055463699158281084
500,0.004987353878095746
501,0.004595729801803827
502,0.005161635717377067
503,0.004216010123491288
504,0.005499448534101248
505,0.004864659626036882
506,0.004720339505001903
507,0.004521142924204469
508,0.004829388670623302
509,0.004889753507450223
510,0.004620002908632159
511,0.004400400724261999
512,0.004800910386256874
513,0.00488034647423774
514,0.0048490227200090885
515,0.004852134874090553
516,0.004542845231480896
517,0.004539002710953355
518,0.005176851153373718
519,0.004774780082516372
520,0.004038111120462417
521,0.004595348890870809
522,0.0054051128681749105
523,0.004939467622898519
524,0.004157594870775938
525,0.004112031077966094
526,0.004727053875103593
527,0.004463408305309713
528,0.00599930165335536
529,0.00488000032491982
530,0.005143755185417831
531,0.0042156129842624065
532,0.0044073421275243165
533,0.004092991049401462
534,0.0046875725733116266
535,0.005184207414276898
536,0.00621755113825202
537,0.00618760627694428
538,0.004832535050809383
539,0.004730347241275012
540,0.005029386421665549
541,0.004499797523021698
542,0.004351436789147556
543,0.004179204115644097
544,0.004803267447277904
545,0.005236298684030772
546,0.004826772026717663
547,0.00529592358507216
548,0.006233928166329861
549,0.005147121846675873
550,0.004986035032197833
551,0.005147484876215458
552,0.004841463407501578
553,0.004520055092871189
554,0.00428181798197329
555,0.0044365363428369164
556,0.004253270919434726
557,0.004515597270801664
558,0.004522723192349076
559,0.00438947209622711
560,0.004465611767955124
561,0.003929304564371705
562,0.004381623025983572
563,0.006647950783371925
564,0.005445471499115229
565,0.004451453266665339
566,0.0047409405233338475
567,0.005126282619312405
568,0.004285888304002583
569,0.0044865805422887204
570,0.004668048350140452
571,0.004531872365623713
572,0.004826950165443123
573,0.004193840408697724
574,0.004923196672461927
575,0.00475558489561081
576,0.00452429133001715
577,0.004067641566507518
578,0.004456354933790862
579,0.0040532754268497225
580,0.004742239555343986
581,0.006473633926361799
582,0.005209279549308121
583,0.004894071631133557
584,0.004740779474377632
585,0.004726900393143297
586,0.004841003939509392
587,0.003944132896140218
588,0.004690917115658522
589,0.004240974201820791
590,0.004552048980258405
591,0.0040874945698305964
592,0.004349846020340919
593,0.006128835747949779
594,0.0061042123474180695
595,0.0048991033341735605
596,0.004797277133911848
597,0.004858340509235859
598,0.00458769234828651
599,0.004540270939469337
600,0.004958848166279495
601,0.005098654236644506
602,0.005440081842243672
603,0.005482744053006172
604,0.0048858929658308625
605,0.004614957584999501
606,0.004372732993215322
607,0.004134062328375876
608,0.003956100763753056
609,0.003512112400494516
610,0.003512032306753099
611,0.0038883312605321406
612,0.0040513556217774745
613,0.004307801113463938
614,0.004196161334402859
615,0.0038548079784959553
616,0.0034584486857056618
617,0.00400735444854945
618,0.004043241497129202
619,0.004168906109407544
620,0.004103276110254228
621,0.004300213162787258
622,0.004255774337798357
623,0.0035875415662303565
624,0.004178282315842807
625,0.0037858956027776005
626,0.004352530301548541
627,0.0042789042694494125
628,0.005041067278943956
629,0.0045808483846485615
630,0.0048629386816173795
631,0.004760410729795694
632,0.004389412142336369
633,0.004415222746320069
634,0.004733152478002012
635,0.004446945991367102
636,0.004087419179268181
637,0.004177769832313061
638,0.004728976637125015
639,0.004314958001486957
640,0.004259632877074182
641,0.004298088350333273
642,0.004556993418373167
643,0.004942278051748872
644,0.004540896159596741
645,0.003995855734683573
646,0.0041572607820853594
647,0.004131894046440721
648,0.003678729338571429
649,0.003690821165218949
650,0.0044944265624508265
651,0.0045626323204487566
652,0.00429586605168879
653,0.004543349076993763
654,0.003918505669571459
655,0.004810003098100424
656,0.00489381670486182
657,0.004838791419751942
658,0.0047269420931115745
659,0.004469765932299197
660,0.004178644903004169
661,0.004167659347876907
662,0.004259347962215543
663,0.004334765858948231
664,0.004204725567251444
665,0.00485234959051013
666,0.004144277144223452
667,0.004345076764002443
668,0.003791642654687166
669,0.003921149740926921
670,0.00417783185839653
671,0.004277394735254347
672,0.003916907333768904
673,0.00416821741964668
674,0.004143587918952108
675,0.004220445360988379
676,0.004364654677920044
677,0.005169396125711501
678,0.004219307121820748
679,0.004257043893449009
680,0.00400703011546284
681,0.003923705546185374
682,0.0035395424580201506
683,0.003719616308808327
684,0.005161455599591136
685,0.005356836970895529
686,0.0042937148828059435
687,0.004697779053822159
688,0.004551813867874443
689,0.0038651385810226204
690,0.003674804838374257
691,0.0038907000329345466
692,0.003374168090522289
693,0.003360093361698091
694,0.004618801968172192
695,0.004748641257174313
696,0.004136248165741563
697,0.0038019307889044286
698,0.003844519681297243
699,0.0048002854222431775
700,0.00414459677413106
701,0.004483138024806976
702,0.003872606041841209
703,0.0037071026861667635
704,0.003777323686517775
705,0.004257795494049787
706,0.0036441134987398984
707,0.00347213342320174
708,0.0043336408445611594
709,0.004499047249555588
710,0.003957926225848496
711,0.003958546835929155
712,0.003786631487309933
713,0.004244083212688566
714,0.004188972827978432
715,0.004195069638080895
716,0.0038574663223698734
717,0.0037550502456724644
718,0.0035087452968582513
719,0.003245656017679721
720,0.003948359959758818
721,0.0038617203012108804
722,0.0036641379352658986
723,0.003643772145733237
724,0.003894450212828815
725,0.003671696153469384
726,0.004142300086095929
727,0.003417628072202206
728,0.003131180698983371
729,0.0037781983148306606
730,0.0038990182569250465
731,0.004205244197510183
732,0.003869025665335357
733,0.0036060412414371966
734,0.0044608530821278695
735,0.004570093494839967
736,0.004104004125110805
737,0.0037380345398560165
738,0.0034571880009025336
739,0.003206903790123761
740,0.0035913462983444334
741,0.004256904334761202
742,0.0037106761476024984
743,0.003288381500169635
744,0.0036927193636074663
745,0.00403058563824743
746,0.004386610351502895
747,0.004148775222711265
748,0.003939881501719355
749,0.0036346533801406623
750,0.0035691078985109924
751,0.0034358630189672114
752,0.0036395324394106867
753,0.004373801150359213
754,0.004723939299583435
755,0.004170156130567193
756,0.0037066090852022173
757,0.003347963443957269
758,0.0036649693036451938
759,0.0037831484572961927
760,0.003665499622002244
761,0.0037042779847979547
762,0.0035777997225522997
763,0.00372475974727422
764,0.0038832484278827906
765,0.0036010622745379804
766,0.0033257569186389445
767,0.0031266997801139952
768,0.0032804810209199784
769,0.004300499893724918
770,0.0037285390542820098
771,0.003872476238757372
772,0.0034973233472555877
773,0.003201202629134059
774,0.004035024205222726
775,0.003959568776190281
776,0.003453063778579235
777,0.0033113055396825075
778,0.003946793056093157
779,0.00441033870447427
780,0.004580287588760256
781,0.003946004272438586
782,0.003832255117595196
783,0.0038291582837700843
784,0.003402890427969396
785,0.0034210839774459602
786,0.003941173385828734
787,0.0036013693315908313
788,0.003392302826978266
789,0.004051783983595669
790,0.0035034925676882267
791,0.00452647740021348
792,0.003863121778704226
793,0.004185788705945015
794,0.0035528525477275252
795,0.0035785569343715906
796,0.0034788170363754035
797,0.003067340422421694
798,0.0032137659611180423
799,0.0032547332346439363
800,0.0035055465064942836
801,0.003917435789480806
802,0.0034443450858816504
803,0.004015519865788519
804,0.0035059113753959535
805,0.003597739338874817
806,0.0034488041419535875
807,0.0034606514731422068
808,0.0038314935751259326
809,0.0035052546998485925
810,0.00349265004042536
811,0.0036397360963746905
812,0.0039044349920004605
813,0.003875160845927894
814,0.0035070260521024464
815,0.003775766398757696
816,0.004001411376520991
817,0.0036117401905357838
818,0.003889076202176511
819,0.0043405300937592985
820,0.004018299700692296
821,0.003893592790700495
822,0.003883965592831373
823,0.003404905856586993
824,0.0029478407464921474
825,0.0032685200683772566
826,0.0034148456528782845
827,0.0035383983515202997
828,0.0033220785669982435
829,0.002955838618800044
830,0.0032347394386306404
831,0.0032072330126538874
832,0.00492602251470089
833,0.004794488288462162
834,0.0035954198334366082
835,0.0030836657620966434
836,0.0028736717300489544
837,0.0029887175653129814
838,0.0029384857276454567
839,0.003279948467388749
840,0.004031803598627448
841,0.003093138732947409
842,0.003395005571655929
843,0.00429055008571595
844,0.004348130547441542
845,0.0036481817485764624
846,0.003570573520846665
847,0.004289365047588945
848,0.003877459722571075
849,0.003899685782380402
850,0.0034342076862230895
851,0.0033949225442484023
852,0.0031228087260387837
853,0.0031789623899385333
854,0.0032794301398098467
855,0.003286927007138729
856,0.003790697501972318
857,0.0030971137341111897
858,0.0030107908649370076
859,0.002977644954808056
860,0.0032319438410922884
861,0.0034981567645445467
862,0.0035750011214986444
863,0.003032820601947606
864,0.002928775828331709
865,0.003612466051708907
866,0.003984702983871102
867,0.003142295847646892
868,0.0029468624852597713
869,0.0036913756281137466
870,0.0036460984731093047
871,0.0042665716726332905
872,0.004035486630164087
873,0.0032266068272292616
874,0.003459935262799263
875,0.003642417723312974
876,0.003389851585961878
877,0.003803082532249391
878,0.003226894070394337
879,0.0032273382414132355
880,0.003105719736777246
881,0.002984917303547263
882,0.0028079898795112966
883,0.0030372894369065763
884,0.004309651115909219
885,0.004189517511986196
886,0.003512084879912436
887,0.00300264738034457
888,0.003380247438326478
889,0.0028548906208015977
890,0.003148358198814094
891,0.0031865470577031375
892,0.0034850009251385927
893,0.0033232538029551507
894,0.0033052106853574516
895,0.003496833168901503
896,0.003913202998228371
897,0.003234618855640292
898,0.003246962837874889
899,0.003075781790539622
900,0.003735224832780659
901,0.0037513840943574905
902,0.003524140012450516
903,0.00338291444350034
904,0.003397041652351618
905,0.003787354566156864
906,0.0035801159217953684
907,0.0030674402834847568
908,0.0028555709403008224
909,0.0031893168808892368
910,0.003404962527565658
911,0.0031956566963344812
912,0.0030479564098641275
913,0.003260168666020036
914,0.003281869227066636
915,0.003409808105789125
916,0.0028652800247073174
917,0.00277373471762985
918,0.0034559271298348904
919,0.0034365705214440823
920,0.004316749819554389
921,0.0031261438271030784
922,0.0035361478105187414
923,0.0036220743553712965
924,0.003348044212907553
925,0.0034121504053473473
926,0.003869345807470381
927,0.0038086744025349617
928,0.003559842030517757
929,0.0030942887999117373
930,0.002778577757999301
931,0.003306387586053461
932,0.0033050762373022734
933,0.0032667109044268727
934,0.003531999606639147
935,0.003831543354317546
936,0.0030670677544549106
937,0.0034531899960711598
938,0.0031734580639749765
939,0.00300499249715358
940,0.003178517473861575
941,0.002729902206920087
942,0.0034419804345816375
943,0.0031443778425455093
944,0.003104390180669725
945,0.003311730735003948
946,0.0029943220550194384
947,0.0036732124397531154
948,0.0040024863323196765
949,0.004034491395577789
950,0.00377097288146615
951,0.003384801675565541
952,0.003152103303000331
953,0.003711615363135934
954,0.003081208560615778
955,0.003330701193772256
956,0.00296960195992142
957,0.0034587472677230836
958,0.0028989912243559957
959,0.0038281001383438707
960,0.003982117818668485
961,0.003357276949100196
962,0.0033075671643018724
963,0.0031910024816170337
964,0.0033795722061768173
965,0.003401240496896207
966,0.002802722854539752
967,0.002945617982186377
968,0.0031835826579481364
969,0.0031382545130327344
970,0.0029155624099075792
971,0.0028755355160683393
972,0.003431649529375136
973,0.003198712016455829
974,0.00394681568723172
975,0.0032440669601783156
976,0.0031445509288460017
977,0.0026660495670512317
978,0.0033149300375953316
979,0.0032309777685441076
980,0.0037612669402733445
981,0.003104778239503503
982,0.003250199370086193
983,0.003243164555169642
984,0.0029434793163090945
985,0.0028707565041258933
986,0.0030914613511413337
987,0.0027275270782411098
988,0.0030215622624382376
989,0.00346470617223531
990,0.003101023402996361
991,0.003054970188532025
992,0.0033402423956431448
993,0.0032824180321767925
994,0.0027460600715130566
995,0.002966485661454499
996,0.003365539130754769
997,0.0032591992989182473
998,0.0028803949244320393
999,0.0029396721394732593
1000,0.0033173523377627136
1001,0.002989390422590077
1002,0.0030970443738624455
1003,0.0032578961458057166
1004,0.0031621525064110755
1005,0.003142460761591792
1006,0.0033323973417282104
1007,0.0033601473784074186
1008,0.0032592810923233627
1009,0.0028134780470281838
1010,0.0030571052338927984
1011,0.002994907577522099
1012,0.0028777336003258823
1013,0.00247237536823377
1014,0.002880795975215733
1015,0.003142566839233041
1016,0.0027837685542181135
1017,0.002971463371068239
1018,0.003340304852463305
1019,0.003307706583291292
1020,0.002670681569725275
1021,0.0029716699849814177
1022,0.002615696587599814
1023,0.003250697499606758
1024,0.0029124703840352597
1025,0.0028517118655145167
1026,0.0029775065602734687
1027,0.003394360956735909
1028,0.0029420282924547793
1029,0.0030203713104128838
1030,0.0034679259406402707
1031,0.0039806942455470565
1032,0.004288257844746113
1033,0.0031020697439089417
1034,0.003186661028303206
1035,0.003162409272044897
1036,0.00316844938788563
1037,0.003402495919726789
1038,0.003982877475209534
1039,0.0030020521953701973
1040,0.0028020636877045036
1041,0.0029493881738744676
1042,0.0030059786746278404
1043,0.003268573503009975
1044,0.0031672602519392965
1045,0.0030952652217820288
1046,0.003202641336247325
1047,0.0032965846592560412
1048,0.0031176861375570297
1049,0.0028904814971610904
1050,0.0028355590999126433
1051,0.003020362206734717
1052,0.003801292716525495
1053,0.004152348102070391
1054,0.003232102864421904
1055,0.0033582682721316815
1056,0.0032877598889172075
1057,0.0030598580604419114
1058,0.0027714660624042152
1059,0.0027874082094058394
1060,0.0031215538503602145
1061,0.003582275938242674
1062,0.0031667402479797603
1063,0.0028556180535815657
1064,0.003181767230853438
1065,0.0028728174394927917
1066,0.0028553186450153588
1067,0.0030053900671191515
1068,0.003071983717381954
1069,0.003355244605336338
1070,0.0032767481636255978
1071,0.0027363150380551814
1072,0.0032272286945953963
1073,0.0034944938030093907
1074,0.003834016155451536
1075,0.002627397724427283
1076,0.0030697927344590426
1077,0.0027258494752459227
1078,0.0028261244064196945
1079,0.003055276768282056
1080,0.0030479850829578936
1081,0.002839529188349843
1082,0.002586989267729223
1083,0.003251350647769868
1084,0.0036826681345701216
1085,0.0032161913346499204
1086,0.0029290404287166893
1087,0.0032949306769296527
1088,0.0031362885376438497
1089,0.002823903481476009
1090,0.0029300628462806343
1091,0.0031858062837272884
1092,0.002852208726108074
1093,0.003051874809898436
1094,0.003087218338623643
1095,0.0027153708739206194
1096,0.0026209224481135605
1097,0.0028143674484454096
1098,0.0028129144571721553
1099,0.0029630700126290323
1100,0.003258789121173322
1101,0.002522963215596974
1102,0.003015551180578768
1103,0.0026495589409023523
1104,0.002358799532521516
1105,0.002847746992483735
1106,0.0027200673008337616
1107,0.0031978122889995573
1108,0.0027156214928254485
1109,0.003739023068919778
1110,0.0033695049583911895
1111,0.003303417027927935
1112,0.0030349323526024817
1113,0.002749506605323404
1114,0.002765954635106027
1115,0.0028844684711657465
1116,0.0025180380209349094
1117,0.002597732492722571
1118,0.0029796469025313854
1119,0.0034753032959997654
1120,0.003549978765659034
1121,0.0029142092913389205
1122,0.002472366055008024
1123,0.003159463801421225
1124,0.004146004910580814
1125,0.003321641217917204
1126,0.002957551646977663
1127,0.003068540431559086
1128,0.00288758227834478
1129,0.0025665191700682045
1130,0.002786491019651294
1131,0.0027322281850501893
1132,0.002861823735293001
1133,0.0028459093999117615
1134,0.0025076957303099335
1135,0.0030809729360044003
1136,0.002935297694057226
1137,0.0026859091594815254
1138,0.0025060834013856947
1139,0.003062427823897451
1140,0.0025529130711220206
1141,0.0025354449986480176
1142,0.003105828375555575
1143,0.0024681180366314948
1144,0.003106751583982259
1145,0.0026086288853548467
1146,0.0024800732033327224
1147,0.0025709000416100024
1148,0.0030097664450295268
1149,0.0033867637161165477
1150,0.0029579944908618926
1151,0.003045017656404525
1152,0.00282583178486675
1153,0.0030918363248929382
1154,0.003550577373243868
1155,0.002717484370805323
1156,0.002721876557916403
1157,0.002642766269855201
1158,0.003078766562975943
1159,0.003849707404151559
1160,0.0029798167059198024
1161,0.0028425306314602493
1162,0.0029918590793386103
1163,0.0029001988237723707
1164,0.0030777540523558855
1165,0.0027928423136472703
1166,0.0026031113346107306
1167,0.0026260324055328967
1168,0.002646881458349526
1169,0.0021516765118576586
1170,0.002215316507499665
1171,0.002947822760324925
1172,0.0025728012435138224
1173,0.0026508776005357503
1174,0.0030682513606734574
1175,0.002300357271451503
1176,0.0023491077939979733
1177,0.002244252513628453
1178,0.0021917300764471292
1179,0.002668810891918838
1180,0.0029669149662368
1181,0.0026241558836773036
1182,0.0027705310611054303
1183,0.0022659523296169938
1184,0.0023235623841173945
1185,0.002838349633384496
1186,0.0026460559340193866
1187,0.003356082539539784
1188,0.003168865526095033
1189,0.0027869747951626777
1190,0.0026649091159924865
1191,0.0024024682119488717
1192,0.002534735121298581
1193,0.002627269527874887
1194,0.0032574544893577695
1195,0.0034928610315546394
1196,0.0024409939302131533
1197,0.002576620306354016
1198,0.00220318075735122
1199,0.002498579036910087
